month,region,district,industry,age_group,payment_amount,transaction_count,avg_ticket,event_participation,revisit_rate,merchant_count
2025-10,수원시 팔달구,고등동,미용/생활서비스,50대,741126,24,30880,참여,0.288,26
2025-10,수원시 팔달구,고등동,미용/생활서비스,60대 이상,1084937,30,36164,미참여,0.31,17
2025-10,수원시 팔달구,고등동,교육/학원,20대,2021714,24,84238,참여,0.408,16
2025-10,수원시 팔달구,고등동,교육/학원,30대,2433702,25,97348,미참여,0.127,24
2025-10,수원시 팔달구,고등동,교육/학원,40대,3089352,30,102978,참여,0.351,17
2025-10,수원시 팔달구,고등동,교육/학원,50대,2116466,22,96203,미참여,0.483,29
2025-10,수원시 팔달구,고등동,교육/학원,60대 이상,1395281,14,99662,참여,0.273,13
2025-10,수원시 팔달구,고등동,병원/약국,20대,606551,26,23328,참여,0.497,15
2025-10,수원시 팔달구,고등동,병원/약국,30대,692450,33,20983,참여,0.262,25
2025-10,수원시 팔달구,고등동,병원/약국,40대,1334076,47,28384,참여,0.332,18
2025-10,수원시 팔달구,고등동,병원/약국,50대,779888,30,25996,참여,0.463,5
2025-10,수원시 팔달구,고등동,병원/약국,60대 이상,1716139,58,29588,미참여,0.312,10
2025-10,수원시 팔달구,고등동,편의점/마트,20대,989217,69,14336,참여,0.589,13
2025-10,수원시 팔달구,고등동,편의점/마트,30대,479486,37,12959,참여,0.599,15
2025-10,수원시 팔달구,고등동,편의점/마트,40대,347622,31,11213,참여,0.367,13
2025-10,수원시 팔달구,고등동,편의점/마트,50대,259898,24,10829,참여,0.424,21
2025-10,수원시 팔달구,고등동,편의점/마트,60대 이상,402840,33,12207,참여,0.45,18
2025-10,수원시 팔달구,인계동,한식/분식,20대,1039800,65,15996,참여,0.666,21
2025-10,수원시 팔달구,인계동,한식/분식,30대,822620,48,17137,참여,0.525,18
2025-10,수원시 팔달구,인계동,한식/분식,40대,1136314,64,17754,참여,0.323,5
2025-10,수원시 팔달구,인계동,한식/분식,50대,768441,44,17464,참여,0.431,38
2025-10,수원시 팔달구,인계동,한식/분식,60대 이상,849274,47,18069,참여,0.26,23
2025-10,수원시 팔달구,인계동,카페/디저트,20대,400466,50,8009,참여,0.256,22
2025-10,수원시 팔달구,인계동,카페/디저트,30대,400798,40,10019,미참여,0.353,17
2025-10,수원시 팔달구,인계동,카페/디저트,40대,170203,17,10011,미참여,0.294,26
2025-10,수원시 팔달구,인계동,카페/디저트,50대,261103,32,8159,참여,0.366,22
2025-10,수원시 팔달구,인계동,카페/디저트,60대 이상,297715,30,9923,참여,0.213,24
2025-10,수원시 팔달구,인계동,신선식품,20대,927591,34,27282,참여,0.496,27
2025-10,수원시 팔달구,인계동,신선식품,30대,1393887,44,31679,미참여,0.392,27
2025-10,수원시 팔달구,인계동,신선식품,40대,1240112,40,31002,미참여,0.428,18
2025-10,수원시 팔달구,인계동,신선식품,50대,1480916,54,27424,미참여,0.451,27
2025-10,수원시 팔달구,인계동,신선식품,60대 이상,1173174,40,29329,미참여,0.534,23
2025-10,수원시 팔달구,인계동,생활용품,20대,863110,38,22713,참여,0.341,30
2025-10,수원시 팔달구,인계동,생활용품,30대,1150475,47,24478,참여,0.18,21
2025-10,수원시 팔달구,인계동,생활용품,40대,796031,38,20948,참여,0.346,12
2025-10,수원시 팔달구,인계동,생활용품,50대,1394949,66,21135,미참여,0.452,30
2025-10,수원시 팔달구,인계동,생활용품,60대 이상,1020272,53,19250,참여,0.358,30
2025-10,수원시 팔달구,인계동,의류/잡화,20대,868544,21,41359,미참여,0.276,18
2025-10,수원시 팔달구,인계동,의류/잡화,30대,927870,31,29931,미참여,0.442,24
2025-10,수원시 팔달구,인계동,의류/잡화,40대,973524,23,42327,참여,0.271,26
2025-10,수원시 팔달구,인계동,의류/잡화,50대,1490130,35,42575,참여,0.526,3
2025-10,수원시 팔달구,인계동,의류/잡화,60대 이상,482229,16,30139,미참여,0.334,1
2025-10,수원시 팔달구,인계동,미용/생활서비스,20대,690929,24,28788,참여,0.358,22
2025-10,수원시 팔달구,인계동,미용/생활서비스,30대,1315970,36,36554,참여,0.322,31
2025-10,수원시 팔달구,인계동,미용/생활서비스,40대,499381,15,33292,참여,0.12,12
2025-10,수원시 팔달구,인계동,미용/생활서비스,50대,752245,26,28932,참여,0.367,21
2025-10,수원시 팔달구,인계동,미용/생활서비스,60대 이상,694727,24,28946,참여,0.407,9
2025-10,수원시 팔달구,인계동,교육/학원,20대,1721015,20,86050,참여,0.249,12
2025-10,수원시 팔달구,인계동,교육/학원,30대,2880746,37,77858,미참여,0.371,8
2025-10,수원시 팔달구,인계동,교육/학원,40대,1240149,15,82676,참여,0.286,26
2025-10,수원시 팔달구,인계동,교육/학원,50대,1910089,19,100531,미참여,0.164,11
2025-10,수원시 팔달구,인계동,교육/학원,60대 이상,1649909,17,97053,참여,0.227,23
2025-10,수원시 팔달구,인계동,병원/약국,20대,585240,26,22509,참여,0.405,17
2025-10,수원시 팔달구,인계동,병원/약국,30대,952789,42,22685,미참여,0.458,22
2025-10,수원시 팔달구,인계동,병원/약국,40대,1160481,41,28304,미참여,0.347,1
2025-10,수원시 팔달구,인계동,병원/약국,50대,1010765,35,28879,참여,0.463,19
2025-10,수원시 팔달구,인계동,병원/약국,60대 이상,1149185,52,22099,미참여,0.398,21
2025-10,수원시 팔달구,인계동,편의점/마트,20대,431970,41,10535,참여,0.278,27
2025-10,수원시 팔달구,인계동,편의점/마트,30대,473731,35,13535,참여,0.432,16
2025-10,수원시 팔달구,인계동,편의점/마트,40대,461689,32,14427,참여,0.499,11
2025-10,수원시 팔달구,인계동,편의점/마트,50대,261939,23,11388,미참여,0.447,24
2025-10,수원시 팔달구,인계동,편의점/마트,60대 이상,368453,28,13159,참여,0.422,24
2025-10,수원시 영통구,영통동,한식/분식,20대,545453,35,15584,미참여,0.549,26
2025-10,수원시 영통구,영통동,한식/분식,30대,418442,32,13076,참여,0.415,13
2025-10,수원시 영통구,영통동,한식/분식,40대,529897,41,12924,참여,0.249,23
2025-10,수원시 영통구,영통동,한식/분식,50대,377034,26,14501,참여,0.502,23
2025-10,수원시 영통구,영통동,한식/분식,60대 이상,522493,38,13749,미참여,0.313,25
2025-10,수원시 영통구,영통동,카페/디저트,20대,448461,57,7867,미참여,0.366,26
2025-10,수원시 영통구,영통동,카페/디저트,30대,562920,70,8041,참여,0.46,24
2025-10,수원시 영통구,영통동,카페/디저트,40대,266225,33,8067,미참여,0.48,41
2025-10,수원시 영통구,영통동,카페/디저트,50대,287085,37,7759,미참여,0.396,14
2025-10,수원시 영통구,영통동,카페/디저트,60대 이상,392408,56,7007,미참여,0.296,26
2025-10,수원시 영통구,영통동,신선식품,20대,1225817,42,29186,참여,0.479,23
2025-10,수원시 영통구,영통동,신선식품,30대,1460429,51,28635,미참여,0.361,25
2025-10,수원시 영통구,영통동,신선식품,40대,1386213,42,33005,미참여,0.298,20
2025-10,수원시 영통구,영통동,신선식품,50대,1806027,54,33444,참여,0.622,12
2025-10,수원시 영통구,영통동,신선식품,60대 이상,1907383,58,32885,미참여,0.513,28
2025-10,수원시 영통구,영통동,생활용품,20대,540131,24,22505,참여,0.342,19
2025-10,수원시 영통구,영통동,생활용품,30대,913291,37,24683,참여,0.455,18
2025-10,수원시 영통구,영통동,생활용품,40대,612556,24,25523,참여,0.504,18
2025-10,수원시 영통구,영통동,생활용품,50대,669212,34,19682,참여,0.516,20
2025-10,수원시 영통구,영통동,생활용품,60대 이상,907810,34,26700,미참여,0.371,18
2025-10,수원시 영통구,영통동,의류/잡화,20대,796253,21,37916,참여,0.338,15
2025-10,수원시 영통구,영통동,의류/잡화,30대,1262236,31,40717,참여,0.384,15
2025-10,수원시 영통구,영통동,의류/잡화,40대,962299,31,31041,미참여,0.257,9
2025-10,수원시 영통구,영통동,의류/잡화,50대,825725,25,33029,미참여,0.345,5
2025-10,수원시 영통구,영통동,의류/잡화,60대 이상,838275,25,33531,미참여,0.356,23
2025-10,수원시 영통구,영통동,미용/생활서비스,20대,567369,20,28368,미참여,0.225,19
2025-10,수원시 영통구,영통동,미용/생활서비스,30대,657406,25,26296,미참여,0.341,18
2025-10,수원시 영통구,영통동,미용/생활서비스,40대,667363,19,35124,참여,0.192,19
2025-10,수원시 영통구,영통동,미용/생활서비스,50대,621957,23,27041,참여,0.331,20
2025-10,수원시 영통구,영통동,미용/생활서비스,60대 이상,1005437,30,33514,참여,0.214,18
2025-10,수원시 영통구,영통동,교육/학원,20대,1531550,16,95721,미참여,0.388,22
2025-10,수원시 영통구,영통동,교육/학원,30대,5433425,58,93679,미참여,0.487,18
2025-10,수원시 영통구,영통동,교육/학원,40대,3123682,38,82202,미참여,0.336,9
2025-10,수원시 영통구,영통동,교육/학원,50대,1848059,21,88002,미참여,0.545,26
2025-10,수원시 영통구,영통동,교육/학원,60대 이상,2389096,27,88485,미참여,0.39,26
2025-10,수원시 영통구,영통동,병원/약국,20대,673514,25,26940,미참여,0.367,23
2025-10,수원시 영통구,영통동,병원/약국,30대,759684,37,20532,참여,0.364,19
2025-10,수원시 영통구,영통동,병원/약국,40대,684471,28,24445,참여,0.305,37
2025-10,수원시 영통구,영통동,병원/약국,50대,1245789,44,28313,미참여,0.338,20
2025-10,수원시 영통구,영통동,병원/약국,60대 이상,1213166,44,27571,참여,0.451,3
2025-10,수원시 영통구,영통동,편의점/마트,20대,544349,41,13276,참여,0.362,15
2025-10,수원시 영통구,영통동,편의점/마트,30대,208213,20,10410,참여,0.268,13
2025-10,수원시 영통구,영통동,편의점/마트,40대,556204,40,13905,참여,0.535,10
2025-10,수원시 영통구,영통동,편의점/마트,50대,438615,36,12183,참여,0.495,27
2025-10,수원시 영통구,영통동,편의점/마트,60대 이상,715876,53,13507,참여,0.472,30
2025-10,수원시 영통구,광교동,한식/분식,20대,732946,57,12858,참여,0.423,13
2025-10,수원시 영통구,광교동,한식/분식,30대,394258,31,12718,미참여,0.486,22
2025-10,수원시 영통구,광교동,한식/분식,40대,291807,18,16211,미참여,0.598,3
2025-10,수원시 영통구,광교동,한식/분식,50대,415053,27,15372,참여,0.444,31
2025-10,수원시 영통구,광교동,한식/분식,60대 이상,311069,22,14139,미참여,0.474,5
2025-10,수원시 영통구,광교동,카페/디저트,20대,429678,45,9548,미참여,0.396,19
2025-10,수원시 영통구,광교동,카페/디저트,30대,251345,30,8378,미참여,0.419,10
2025-10,수원시 영통구,광교동,카페/디저트,40대,392772,42,9351,미참여,0.377,26
2025-10,수원시 영통구,광교동,카페/디저트,50대,437332,53,8251,참여,0.404,23
2025-10,수원시 영통구,광교동,카페/디저트,60대 이상,247281,31,7976,참여,0.255,19
2025-10,수원시 영통구,광교동,신선식품,20대,1061654,42,25277,참여,0.406,16
2025-10,수원시 영통구,광교동,신선식품,30대,609765,25,24390,미참여,0.396,11
2025-10,수원시 영통구,광교동,신선식품,40대,1295345,41,31593,참여,0.409,14
2025-10,수원시 영통구,광교동,신선식품,50대,1323777,53,24976,참여,0.46,17
2025-10,수원시 영통구,광교동,신선식품,60대 이상,845606,30,28186,참여,0.499,4
2025-10,수원시 영통구,광교동,생활용품,20대,799581,31,25792,참여,0.335,19
2025-10,수원시 영통구,광교동,생활용품,30대,410504,20,20525,미참여,0.341,37
2025-10,수원시 영통구,광교동,생활용품,40대,915428,46,19900,미참여,0.556,11
2025-10,수원시 영통구,광교동,생활용품,50대,1404775,54,26014,참여,0.438,17
2025-10,수원시 영통구,광교동,생활용품,60대 이상,1140649,43,26526,미참여,0.381,23
2025-10,수원시 영통구,광교동,의류/잡화,20대,1143535,38,30093,참여,0.441,24
2025-10,수원시 영통구,광교동,의류/잡화,30대,843693,24,35153,참여,0.35,16
2025-10,수원시 영통구,광교동,의류/잡화,40대,751411,23,32670,참여,0.486,7
2025-10,수원시 영통구,광교동,의류/잡화,50대,731586,19,38504,참여,0.512,16
2025-10,수원시 영통구,광교동,의류/잡화,60대 이상,580138,19,30533,참여,0.436,1
2025-10,수원시 영통구,광교동,미용/생활서비스,20대,748299,26,28780,참여,0.357,27
2025-10,수원시 영통구,광교동,미용/생활서비스,30대,680691,26,26180,미참여,0.24,23
2025-10,수원시 영통구,광교동,미용/생활서비스,40대,602901,21,28709,참여,0.307,13
2025-10,수원시 영통구,광교동,미용/생활서비스,50대,946035,37,25568,미참여,0.13,29
2025-10,수원시 영통구,광교동,미용/생활서비스,60대 이상,1321786,37,35723,미참여,0.528,21
2025-10,수원시 영통구,광교동,교육/학원,20대,1356189,17,79775,참여,0.502,25
2025-10,수원시 영통구,광교동,교육/학원,30대,3534256,44,80324,참여,0.478,8
2025-10,수원시 영통구,광교동,교육/학원,40대,2495236,24,103968,미참여,0.278,30
2025-10,수원시 영통구,광교동,교육/학원,50대,3147925,38,82840,참여,0.271,12
2025-10,수원시 영통구,광교동,교육/학원,60대 이상,2877441,31,92820,미참여,0.355,40
2025-10,수원시 영통구,광교동,병원/약국,20대,901861,33,27329,미참여,0.382,7
2025-10,수원시 영통구,광교동,병원/약국,30대,986334,42,23484,참여,0.163,14
2025-10,수원시 영통구,광교동,병원/약국,40대,723646,33,21928,미참여,0.377,4
2025-10,수원시 영통구,광교동,병원/약국,50대,778701,28,27810,참여,0.3,20
2025-10,수원시 영통구,광교동,병원/약국,60대 이상,1251606,55,22756,참여,0.377,24
2025-10,수원시 영통구,광교동,편의점/마트,20대,570590,53,10765,참여,0.422,29
2025-10,수원시 영통구,광교동,편의점/마트,30대,530868,39,13612,미참여,0.361,18
2025-10,수원시 영통구,광교동,편의점/마트,40대,404016,36,11222,참여,0.493,16
2025-10,수원시 영통구,광교동,편의점/마트,50대,344248,30,11474,참여,0.518,22
2025-10,수원시 영통구,광교동,편의점/마트,60대 이상,258767,23,11250,미참여,0.457,10
2025-10,수원시 영통구,매탄동,한식/분식,20대,427875,25,17115,미참여,0.498,7
2025-10,수원시 영통구,매탄동,한식/분식,30대,602745,35,17221,참여,0.479,12
2025-10,수원시 영통구,매탄동,한식/분식,40대,440566,33,13350,참여,0.348,8
2025-10,수원시 영통구,매탄동,한식/분식,50대,706549,49,14419,참여,0.458,30
2025-10,수원시 영통구,매탄동,한식/분식,60대 이상,541900,38,14260,참여,0.337,10
2025-10,수원시 영통구,매탄동,카페/디저트,20대,380249,46,8266,미참여,0.379,27
2025-10,수원시 영통구,매탄동,카페/디저트,30대,298864,36,8301,미참여,0.385,37
2025-10,수원시 영통구,매탄동,카페/디저트,40대,360082,43,8374,참여,0.249,13
2025-10,수원시 영통구,매탄동,카페/디저트,50대,265199,30,8839,미참여,0.351,17
2025-10,수원시 영통구,매탄동,카페/디저트,60대 이상,325674,45,7237,참여,0.242,23
2025-10,수원시 영통구,매탄동,신선식품,20대,1251354,45,27807,미참여,0.413,8
2025-10,수원시 영통구,매탄동,신선식품,30대,1121339,36,31148,참여,0.257,23
2025-10,수원시 영통구,매탄동,신선식품,40대,1880001,54,34814,미참여,0.418,27
2025-10,수원시 영통구,매탄동,신선식품,50대,2076157,64,32439,참여,0.507,1
2025-10,수원시 영통구,매탄동,신선식품,60대 이상,966424,30,32214,참여,0.375,10
2025-10,수원시 영통구,매탄동,생활용품,20대,509837,26,19609,참여,0.402,20
2025-10,수원시 영통구,매탄동,생활용품,30대,667407,34,19629,참여,0.258,8
2025-10,수원시 영통구,매탄동,생활용품,40대,656317,25,26252,참여,0.366,11
2025-10,수원시 영통구,매탄동,생활용품,50대,1533715,56,27387,미참여,0.329,8
2025-10,수원시 영통구,매탄동,생활용품,60대 이상,872558,32,27267,참여,0.375,8
2025-10,수원시 영통구,매탄동,의류/잡화,20대,1099306,26,42281,참여,0.484,20
2025-10,수원시 영통구,매탄동,의류/잡화,30대,609190,15,40612,참여,0.271,22
2025-10,수원시 영통구,매탄동,의류/잡화,40대,904346,28,32298,참여,0.365,25
2025-10,수원시 영통구,매탄동,의류/잡화,50대,1456005,35,41600,미참여,0.321,7
2025-10,수원시 영통구,매탄동,의류/잡화,60대 이상,722698,19,38036,미참여,0.305,12
